"","incidenceRate","medIncome","popEst2015","povertyPercent","studyPerCap","binnedInc","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctMarriedHouseholds","BirthRate","deathRate","modeEdu18_24","PctNoHS18_24","PctBachDeg25_Over","modeHI","IDW"
"139",505.5,54208,274219,15.1,43.76064386,"(51046.4, 54545.6]",40.6,38.9,42,2.64,45.1,44.80543715,4.69661296,179.5,"SomeCol18_24",12.3,17,"PrivateCoverage","Lt77"
"140",468.1,84309,938506,7.6,330.3122196,"(61494.5, 125635]",41.5,40,42.9,2.73,54.2,56.4163314,4.077070131,147.3,"SomeCol18_24",10.1,29.5,"PrivateCoverage","Lt77"
"141",531.8,80479,450226,7.2,446.4424533,"(61494.5, 125635]",41,39.2,42.6,2.66,50.8,53.74561974,4.910516481,171.6,"SomeCol18_24",11.3,23.3,"PrivateCoverage","Lt77"
"142",530.9,61685,510923,13,972.7493184,"(61494.5, 125635]",38.3,36.6,40.1,2.71,44.7,45.97396038,5.434939238,182.8,"HS18_24",13.1,19.4,"PrivateCoverage","Lt77"
"143",559.1,55409,94727,13,179.4630887,"(54545.6, 61494.5]",48.3,46.7,49.9,2.3,53.4,51.14075027,5.43325019,193.1,"SomeCol18_24",14.3,19.5,"PrivateCoverage","90to95"
"144",511.3,45438,155854,19.5,128.3252275,"(45201, 48021.6]",36.9,35.6,38.8,2.86,39.6,43.66264295,5.846434788,189.6,"HS18_24",17.6,10.5,"PrivateCoverage","Lt77"
"145",450.6,54603,797434,16.7,137.9424504,"(54545.6, 61494.5]",36.9,35.4,38.4,2.77,39.1,39.00426129,5.084469955,161.8,"HS18_24",13.7,19.8,"PrivateCoverage","Lt77"
"146",544.2,78983,291479,8.2,106.3541456,"(61494.5, 125635]",39.6,38.2,40.8,2.74,51.7,55.37173438,4.878014043,193.5,"SomeCol18_24",10.6,19.9,"PrivateCoverage","77to90"
"147",399.5,57720,674836,17.7,1.481841514,"(54545.6, 61494.5]",34.7,33.8,35.6,2.63,41.5,38.47522277,5.344239425,152.6,"HS18_24",12.8,23.8,"PrivateCoverage","Lt77"
"148",496.3,103876,125488,4.7,47.81333673,"(61494.5, 125635]",45,43.5,46.1,2.6,57.7,62.07381821,4.22223833,145.1,"HS18_24",16.6,29.3,"PrivateCoverage","90to95"
"149",504.7,73750,371398,11.8,96.93105509,"(61494.5, 125635]",38.4,36.9,39.9,2.69,47.2,49.8130927,4.725836381,160.3,"SomeCol18_24",12.1,20.7,"PrivateCoverage","Lt77"
"150",466.7,77330,840900,8.3,89.19015341,"(61494.5, 125635]",37.7,36.6,38.9,2.85,51.6,55.65982883,5.074989438,156.7,"SomeCol18_24",9,24.5,"PrivateCoverage","Lt77"
"151",529.6,87220,628715,8.2,146.3302132,"(61494.5, 125635]",42.3,40.9,43.6,2.67,53.2,55.28066751,4.571872443,168.6,"SomeCol18_24",10.9,26.1,"PrivateCoverage","77to90"
"152",488.5,100511,499509,5,122.1199218,"(61494.5, 125635]",42,40.8,43.3,2.72,56.7,59.86962292,3.635690867,150.3,"HS18_24",12.2,29.8,"PrivateCoverage","77to90"
"153",524.9,62937,588721,11.9,62.84810632,"(61494.5, 125635]",42.8,40.4,45.1,2.59,53.6,53.40548509,6.13243835,174.2,"HS18_24",13,18,"PrivateCoverage","90to95"
"154",448.4,58030,510916,18.2,60.67533606,"(54545.6, 61494.5]",36.5,35.1,37.9,3.09,44.3,48.72735839,4.533343875,159.1,"HS18_24",13.1,17.1,"PrivateCoverage","Lt77"
"155",516.6,56645,64180,13.1,62.32471175,"(54545.6, 61494.5]",41.8,40.2,42.8,2.61,48.7,49.59953998,5.98109071,194.8,"HS18_24",15.6,14.3,"PrivateCoverage","77to90"
"156",471,100194,333654,5,329.6828451,"(61494.5, 125635]",40.8,39.6,42,2.81,56.6,60.66311488,4.842990108,153.3,"HS18_24",13.5,29.2,"PrivateCoverage","Lt77"
"157",493.1,82048,143673,6.2,132.2447502,"(61494.5, 125635]",43.4,42.5,44.2,2.67,55.9,59.78569177,4.625184917,176.4,"HS18_24",12.2,23.2,"PrivateCoverage","90to95"
"158",463,68172,555786,11.1,25.18955137,"(61494.5, 125635]",38.1,36.5,39.5,2.91,46.5,49.27138445,5.746896424,155.6,"HS18_24",15.3,19.7,"PrivateCoverage","Lt77"
"159",485.9,71294,106869,8.3,28.0717514,"(61494.5, 125635]",42.6,41.4,43.7,2.52,54.5,54.94516044,4.839230894,175.1,"SomeCol18_24",14.6,19.7,"PrivateCoverage","77to90"
"160",404.1,47192,676685,18.7,294.0807022,"(45201, 48021.6]",36.5,35.2,37.9,2.52,43.7,41.35260379,5.264795797,147.1,"SomeCol18_24",18.9,17.9,"PrivateCoverage","Lt77"
"161",375.5,33256,3456,22.2,0,"[22640, 34218.1]",57.1,55.5,58.7,2.44,49.4,53.13626532,0.689655172,164.7,"HS18_24",0,14.8,"PrivateCoverage","95to100"
"162",375.8,38403,65764,23.4,0,"(37413.8, 40362.7]",34.8,32.9,36.7,2.72,48.1,48.11288532,8.496374333,164.5,"HS18_24",23.1,11.9,"PrivateCoverage","77to90"
"163",375.5,35081,27329,28.8,0,"(34218.1, 37413.8]",36.2,35.2,37.8,2.98,38.1,39.63436072,6.744769874,146.5,"HS18_24",27.3,8.4,"PublicCoverage","Lt77"
"164",377.4,37156,12414,20.5,0,"(34218.1, 37413.8]",47.6,46.9,48.4,2.26,48.3,44.21204472,5.741042345,139.9,"HS18_24",25.5,14.9,"PrivateCoverage","77to90"
"165",336.5,42620,50398,19.2,0,"(40362.7, 42724.4]",30.7,29.3,32.9,2.72,48.7,48.77216166,7.197033541,143.8,"HS18_24",15.8,12.6,"PrivateCoverage","Lt77"
"166",467.1,33789,1828,20.6,0,"[22640, 34218.1]",47.3,51.2,45.9,3.84,27.6,41.92307692,0,243.6,"NoHS18_24",59.1,6.8,"PrivateCoverage","77to90"
"167",381,38974,214295,27.9,111.9951469,"(37413.8, 40362.7]",32.4,31.1,34,2.8,46.2,48.15681763,5.880465757,150.8,"HS18_24",14,16.2,"PrivateCoverage","77to90"
"168",391.3,57007,57578,14.1,0,"(54545.6, 61494.5]",36.5,35.3,37.7,2.66,50.3,49.8110282,9.558702453,170.8,"SomeCol18_24",23.4,10.7,"PrivateCoverage","77to90"
"169",366.5,38221,28609,19.1,454.4024608,"(37413.8, 40362.7]",46.5,44.6,48.1,2.37,45.8,43.28457447,5.998550199,159.4,"SomeCol18_24",20.4,12.8,"PrivateCoverage","77to90"
"170",361.2,29147,4371,25.8,0,"[22640, 34218.1]",41.6,40.9,41.9,3.28,33.7,41.44295302,3.558718861,142.8,"HS18_24",16.8,7.8,"PrivateCoverage","77to90"
"171",357,34304,4423,24.5,678.2726656,"(34218.1, 37413.8]",41.8,40.6,42.4,2.47,46.1,44.58424508,5.485232068,166.3,"HS18_24",23.7,9.3,"PublicCoverage","90to95"
"172",357.1,58994,71180,16.6,0,"(54545.6, 61494.5]",31.8,31.5,32.2,3.08,53.3,55.62963308,7.530333184,166.2,"HS18_24",23.4,8.1,"PrivateCoverage","77to90"
"173",363.9,39995,19420,20.1,1287.332647,"(37413.8, 40362.7]",50.4,48.4,51.1,2.33,52.2,47.57636514,8.532518066,123.4,"HS18_24",24.2,19.5,"PrivateCoverage","77to90"
"174",406.2,108477,17785,4.2,0,"(61494.5, 125635]",43.5,41.8,45.1,2.34,65.5,59.63230466,5.543652919,114.5,"SomeCol18_24",23.5,24.9,"PrivateCoverage","77to90"
"175",420.6,27268,24518,30.6,0,"[22640, 34218.1]",39,38.3,39.2,2.7,47.1,44.70367094,8.62924023,181.8,"HS18_24",21.1,6.9,"PublicCoverage","77to90"
"176",332.9,29497,76708,35.8,0,"[22640, 34218.1]",30.8,29,32.3,3.97,33.5,39.14033281,7.322096363,137.7,"HS18_24",25.1,6.7,"PublicCoverage","Lt77"
"177",359,27627,4596,24.2,0,"[22640, 34218.1]",42.6,44,42.6,2.81,41.2,43.34945586,1.084812623,134.3,"BachDeg18_24",12.8,6.8,"PublicCoverage","Lt77"
"178",393,41736,64362,20.2,15.53711818,"(40362.7, 42724.4]",35.6,33.1,37.9,2.63,49.1,48.6479635,8.221797323,161.1,"HS18_24",16,9,"PrivateCoverage","Lt77"
"179",412.7,29069,8455,23.9,0,"[22640, 34218.1]",45.7,43.7,48.2,2.59,45,42.24678817,4.063068526,190.6,"HS18_24",34.7,9.1,"PrivateCoverage","77to90"
"180",351.8,34902,39465,24.1,0,"(34218.1, 37413.8]",40.1,39.6,40.6,2.86,41.9,41.29643117,3.902327704,155.5,"HS18_24",23.8,10.6,"PrivateCoverage","Lt77"
"181",360.7,36108,19120,24,0,"(34218.1, 37413.8]",29.4,28,30.8,2.62,45.1,45.45454545,4.392712551,163.5,"HS18_24",12.2,12.8,"PrivateCoverage","Lt77"
"182",395.4,56142,139394,12.6,0,"(54545.6, 61494.5]",469.2,37.6,40.1,2.83,49.7,51.87665603,5.497053425,135.7,"HS18_24",17.8,16.6,"PrivateCoverage","Lt77"
"183",356.1,47520,118737,21,202.1273908,"(45201, 48021.6]",34.2,33.1,35.2,3.04,46.6,48.79315011,6.09617959,136.7,"HS18_24",23,9.1,"PrivateCoverage","Lt77"
"184",355.6,32964,27967,25.5,0,"[22640, 34218.1]",42.5,42.1,42.9,2.51,33,31.9243604,5.744748568,158.2,"HS18_24",16.8,10.5,"PublicCoverage","Lt77"
"185",374.3,52628,148686,14.2,60.53024495,"(51046.4, 54545.6]",44.4,42.7,46.2,2.35,47.6,43.68165547,4.017424976,126.1,"HS18_24",25.2,20.4,"PrivateCoverage","77to90"
"186",424.2,29036,11282,23.8,0,"[22640, 34218.1]",55.6,54.7,56.5,2.25,47.9,44.70658208,8.198614319,190.3,"HS18_24",17.1,12.3,"PublicCoverage","90to95"
"187",404.4,32285,17256,31,0,"[22640, 34218.1]",36.8,33.9,42.8,3.43,28.5,36.04204568,2.688172043,167.8,"SomeCol18_24",21.6,10.6,"PrivateCoverage","77to90"
"188",339,36125,32907,19.2,0,"(34218.1, 37413.8]",46.8,46.1,48.5,2.44,42.4,41.50030248,4.706601467,135.2,"HS18_24",23.4,16.9,"PublicCoverage","Lt77"
"189",558.5,37311,15485,27.6,64.57862448,"(34218.1, 37413.8]",43.3,43.1,43.5,2.81,49.1,50.52141527,2.98792117,164.3,"NoHS18_24",32,10.4,"PublicCoverage","77to90"
"190",303,36684,4201,19.4,0,"(34218.1, 37413.8]",40.3,38.2,45.2,2.39,44.5,47.01731879,3.536585366,151.6,"HS18_24",15.4,11,"PrivateCoverage","77to90"
"191",402.3,40591,75737,24.5,330.0896524,"(40362.7, 42724.4]",38.5,36.9,40,2.78,49.2,51.14469717,6.407674997,163.1,"HS18_24",18.6,10.8,"PrivateCoverage","Lt77"
"192",505.9,60371,309381,13.5,420.193871,"(54545.6, 61494.5]",37.9,36.4,39.6,2.35,40.8,40.08229986,3.774039071,176.1,"SomeCol18_24",7.2,20.1,"PrivateCoverage","77to90"
"193",490.7,42655,47462,18.3,0,"(40362.7, 42724.4]",38.3,36.8,39.7,2.36,47.6,49.29176921,4.844731809,177.2,"HS18_24",7.2,9.8,"PrivateCoverage","95to100"
"194",455.3,33687,1455444,31.5,241.1635212,"[22640, 34218.1]",33.2,30.9,35.2,2.86,31,27.30922949,5.67890152,162,"HS18_24",24.2,12.3,"PublicCoverage","Lt77"
"195",494.4,46283,196567,17.2,106.8338022,"(45201, 48021.6]",39.9,37.8,42,2.37,43.8,43.30106657,4.2987606,163.6,"HS18_24",9.7,15,"PrivateCoverage","77to90"
"196",517.8,43892,77922,16.2,0,"(42724.4, 45201]",41.4,40.6,42.1,2.41,48.7,46.90374585,4.82052462,167.9,"HS18_24",18.3,10.3,"PrivateCoverage","90to95"
"197",470.8,52792,78288,12.7,102.1867975,"(51046.4, 54545.6]",42.5,41.2,44,0.0243,46.8,45.81880408,5.470136014,158.6,"SomeCol18_24",19.4,12.5,"PrivateCoverage","90to95"
"198",550.1,41757,130779,19.3,267.6270655,"(40362.7, 42724.4]",41.7,40.2,43.1,2.36,47,45.57763418,6.073151538,173.2,"HS18_24",13.8,11.3,"PrivateCoverage","90to95"
"199",508.2,48880,87071,18.2,195.2429626,"(48021.6, 51046.4]",40.9,39.6,42.3,2.35,48.3,45.98629397,5.089635277,183.8,"HS18_24",14.1,12.8,"PrivateCoverage","77to90"
"200",512.4,46387,48844,16.7,0,"(45201, 48021.6]",43.8,42.6,45,0.0249,50.2,49.42212718,5.052412881,180.3,"SomeCol18_24",16.6,9.5,"PrivateCoverage","95to100"
"201",437.1,34842,51881,20.5,19.27487905,"(34218.1, 37413.8]",46,43.6,47.5,2.32,52,47.92326567,6.007452513,194.2,"HS18_24",12.8,7.3,"PrivateCoverage","Lt77"
"202",327,38636,2214,14.6,0,"(37413.8, 40362.7]",59,60.2,58.2,2.1,63.1,53.59477124,10.79136691,111.3,"HS18_24",16.1,14.6,"PrivateCoverage","95to100"
"203",460.2,64350,36314,10.2,0,"(61494.5, 125635]",44.5,43.4,46,2.57,58.1,59.93899339,3.667228197,200.6,"HS18_24",14.1,17.3,"PrivateCoverage","Lt77"
"204",423,75926,73147,7.9,27.34220132,"(61494.5, 125635]",45.4,43.4,46.7,2.49,58.3,57.275,4.819607038,149,"HS18_24",13.5,26.5,"PrivateCoverage","77to90"
"205",383.4,46331,7158,14.8,0,"(45201, 48021.6]",45.9,42.8,48.4,2.46,53.7,49.61990325,9.290030211,180.3,"HS18_24",20.9,12.5,"PrivateCoverage","Lt77"
"206",491.5,76206,25515,7.5,0,"(61494.5, 125635]",36.6,36.3,37.3,2.96,56.6,61.9525003,6.194544857,195.7,"HS18_24",11.3,19,"PrivateCoverage","Lt77"
"207",514.8,64305,16269,8.8,0,"(61494.5, 125635]",40.7,40,41.5,2.66,58.5,60.48707753,6.631716907,187.4,"HS18_24",5.7,12.5,"PrivateCoverage","Lt77"
"208",446.8,45827,10965,13.7,0,"(45201, 48021.6]",55.6,53.4,57.2,2.13,51.4,44.2680093,4.297328688,190.6,"HS18_24",10.2,15.3,"PrivateCoverage","Lt77"
"209",330.5,31429,24742,26.6,0,"[22640, 34218.1]",42.8,40.3,46.2,2.52,49.8,51.50873478,6.208251473,224.2,"HS18_24",21.4,7.6,"PrivateCoverage","90to95"
"210",364.9,122641,375629,3.9,449.9120142,"(61494.5, 125635]",35.3,34.9,35.6,3.08,61.2,65.51325905,6.198748382,136.5,"HS18_24",16.6,34.8,"PrivateCoverage","Lt77"
"211",456.9,60121,34602,11.5,0,"(54545.6, 61494.5]",43.7,42.8,44.4,2.64,55.1,58.25863279,5.015546843,191,"HS18_24",14.8,13,"PrivateCoverage","77to90"
"212",404.1,37548,12299,22.4,0,"(37413.8, 40362.7]",44.7,43.2,46.6,2.48,45.7,47.05491585,7.48049564,189.8,"HS18_24",21.3,8.1,"PrivateCoverage","Lt77"
"213",463.3,52513,13134,12.3,0,"(51046.4, 54545.6]",44.6,44.3,45.2,2.58,52.2,53.72776334,6.25698324,169.8,"HS18_24",19.5,14.4,"PrivateCoverage","77to90"
"214",444.9,58268,8862,10.6,225.6826901,"(54545.6, 61494.5]",51.1,50.8,51.3,2.3,63.6,60.61481871,1.906898486,157.1,"HS18_24",15.8,16.2,"PrivateCoverage","77to90"
"215",445.1,38500,31081,21.1,289.5659728,"(37413.8, 40362.7]",47.2,45.2,49.3,2.41,44.4,43.75901298,4.664723032,213.7,"HS18_24",18.7,9.8,"PrivateCoverage","Lt77"
"216",525.6,48921,10606,14.4,94.28625306,"(48021.6, 51046.4]",52.7,51,53.7,2.38,54.4,53.80009212,2.71468144,206.9,"HS18_24",4.4,15.3,"PrivateCoverage","77to90"
"217",396.2,43484,97653,24.8,256.00852,"(42724.4, 45201]",27.5,26.2,29.6,2.48,39.1,43.44441603,3.135414054,153.3,"SomeCol18_24",2.7,23.2,"PrivateCoverage","77to90"
"218",526.7,48076,14785,13.4,0,"(48021.6, 51046.4]",48.4,45.7,49.4,2.33,50,44.34453384,5.74048913,194.3,"HS18_24",12.9,14.4,"PrivateCoverage","77to90"
"219",454.3,72406,20392,6.2,0,"(61494.5, 125635]",43.1,41.9,44.5,2.61,60.6,63.5566516,2.628490965,201.4,"HS18_24",13.9,16.7,"PrivateCoverage","77to90"
"220",527.2,36822,12155,21.5,0,"(34218.1, 37413.8]",48.3,45.2,50.5,2.26,46.4,41.0632622,6.455750321,227.1,"HS18_24",17.8,14,"PrivateCoverage","Lt77"
"221",450.4,51422,12232,14.3,0,"(51046.4, 54545.6]",55.1,54.8,55.7,2.1,61,54.34226241,7.278020378,190.5,"HS18_24",8.2,16.1,"PrivateCoverage","Lt77"
"222",508,37996,15673,24.3,0,"(37413.8, 40362.7]",41.5,41,43.9,0.0254,42.7,44.24762927,7.331771008,201.5,"HS18_24",26.7,10.5,"PrivateCoverage","Lt77"
"223",503.5,59282,35385,10.7,0,"(54545.6, 61494.5]",42.6,41,44,2.66,54.7,56.73692428,2.100668394,177.3,"HS18_24",10.7,15.2,"PrivateCoverage","77to90"
"224",430.1,44851,23726,16.9,0,"(42724.4, 45201]",44.1,43.5,44.9,2.52,53.1,53.00896287,5.963302752,199.2,"HS18_24",14.8,8.1,"PrivateCoverage","95to100"
"225",339.1,34885,18045,21.9,0,"(34218.1, 37413.8]",48,46.1,50,2.31,53.5,51.42490372,2.944539737,178.3,"HS18_24",10.5,8,"PrivateCoverage","90to95"
"226",399,44207,62194,14.6,0,"(42724.4, 45201]",546,44.2,46.7,2.36,53.5,51.5913601,4.194566305,176.8,"HS18_24",14.7,9.4,"PrivateCoverage","Lt77"
"227",459.6,75539,28031,7.1,0,"(61494.5, 125635]",43.7,42.4,44.9,2.63,57.5,65.72456321,5.615292712,175.1,"HS18_24",26.2,19.3,"PrivateCoverage","77to90"
"228",410.4,37543,22952,25.5,0,"(37413.8, 40362.7]",32.1,29,34.5,2.49,36.1,44.6214064,7.608005083,188.8,"HS18_24",6.4,12.4,"PrivateCoverage","Lt77"
"229",437,61792,37862,10.5,0,"(61494.5, 125635]",37.1,36,38.3,3.03,49.7,61.87173482,4.855936413,172.1,"HS18_24",12.5,14,"PrivateCoverage","Lt77"
"230",373.7,91886,451721,7.2,19.92380252,"(61494.5, 125635]",34,33.3,34.7,3.17,55,60.21316724,6.857756326,150.1,"HS18_24",13.1,23.2,"PrivateCoverage","Lt77"
"231",390.6,46186,34332,14.7,0,"(45201, 48021.6]",45.2,43.9,47.1,2.3,53.5,50.35228128,6.174957118,185.8,"HS18_24",9.9,11.4,"PrivateCoverage","90to95"
"232",401.1,62800,7378,9.3,0,"(61494.5, 125635]",49.1,48.9,49.2,2.26,63.9,58.75343721,5.182481752,149.6,"HS18_24",13.1,19.9,"PrivateCoverage","90to95"
"233",452.4,42204,8908,19.7,0,"(40362.7, 42724.4]",43.7,40.8,50.3,2.47,46.6,50.22608696,8.755129959,176.2,"HS18_24",16.7,8.8,"PrivateCoverage","Lt77"
"234",400.5,61935,94409,8.2,21.18442098,"(61494.5, 125635]",43.5,42.3,45,2.4,55.7,53.38800964,5.404491669,155.9,"HS18_24",12,22.7,"PrivateCoverage","77to90"
"235",338,48497,22354,13,0,"(48021.6, 51046.4]",48.3,47.1,49.2,2.39,55,53.65382552,6.476146578,159.2,"HS18_24",16,13.8,"PrivateCoverage","90to95"
"236",400.2,55798,78593,11.7,0,"(54545.6, 61494.5]",41.5,40.6,42.3,2.57,57,58.19746835,4.834403227,156.1,"HS18_24",13,14.4,"PrivateCoverage","90to95"
"237",365.4,37378,27891,17.9,0,"(34218.1, 37413.8]",43.8,43,44.8,2.51,54,52.3494794,3.255738239,212,"SomeCol18_24",12.6,8,"PrivateCoverage","95to100"
"238",330.8,36290,22126,20.8,0,"(34218.1, 37413.8]",45.4,44.4,47,2.34,57.6,55.30440345,2.248441674,196.1,"HS18_24",4.1,8.1,"PrivateCoverage","95to100"
"239",407.6,45430,43190,12,0,"(45201, 48021.6]",43.8,42.3,45.1,2.47,55.6,53.77866168,7.406593407,171.4,"HS18_24",14.5,12.2,"PrivateCoverage","90to95"
"240",389.1,37831,31470,19.7,0,"(37413.8, 40362.7]",44.3,42.8,46.1,2.43,51.7,49.67565455,6.188734455,202.4,"HS18_24",14.7,9.2,"PrivateCoverage","95to100"
"241",405.7,46521,18109,15.3,0,"(45201, 48021.6]",45.4,45.7,45.2,2.53,48.3,52.5142173,5.455508475,181.8,"HS18_24",21.2,10.1,"PrivateCoverage","Lt77"
"242",449.4,75714,130475,9.2,176.2789806,"(61494.5, 125635]",36.7,35.7,37.8,2.97,56,61.33152745,6.051314143,172.5,"HS18_24",11.8,17.9,"PrivateCoverage","Lt77"
"243",450.5,92647,142003,5.9,0,"(61494.5, 125635]",34.7,33.5,35.9,3.08,57.4,66.38405714,4.970818505,175.6,"HS18_24",11.1,22.2,"PrivateCoverage","Lt77"
"244",426.5,48707,6709,12.9,0,"(48021.6, 51046.4]",47.5,47.1,47.8,2.56,53.2,53.5982009,4.897660819,182.2,"HS18_24",25.8,15.4,"PrivateCoverage","Lt77"
"245",486.9,37748,11715,23.9,0,"(37413.8, 40362.7]",38.5,35.9,47.3,2.08,32,41.31470308,3.682946357,208.4,"HS18_24",38.5,5.5,"PrivateCoverage","Lt77"
"246",376.4,38292,42899,19.2,23.31056668,"(37413.8, 40362.7]",43.1,40.8,46.1,2.38,53.9,52.52355316,6.033920417,208.1,"HS18_24",14.6,8.5,"PrivateCoverage","90to95"
"247",428.2,60714,39083,11.3,0,"(54545.6, 61494.5]",40.4,39,41.5,2.62,51.2,52.57588415,5.544668588,202.5,"SomeCol18_24",7.9,13.9,"PrivateCoverage","90to95"
"248",420.8,43353,54591,14.5,36.63607554,"(42724.4, 45201]",44.7,43.2,46.1,2.35,53.9,52.00899749,5.091597145,176.7,"HS18_24",11.1,14.4,"PrivateCoverage","95to100"
"249",450.9,48232,17629,15,0,"(48021.6, 51046.4]",46.6,45.2,48.6,2.51,47.6,47.27822581,3.666942377,179.9,"HS18_24",6.2,11.5,"PrivateCoverage","Lt77"
"250",367.3,38528,39718,21.9,0,"(37413.8, 40362.7]",39.8,37.8,41.5,2.46,47.5,49.41654648,3.651138835,223.4,"SomeCol18_24",12.2,9,"PrivateCoverage","90to95"
"251",433.5,41132,29119,15.6,137.3673546,"(40362.7, 42724.4]",43.6,42,45.5,2.44,53.7,52.06945966,2.933713923,175.9,"HS18_24",8.5,9.8,"PrivateCoverage","90to95"
"252",389.3,81169,67837,5.5,0,"(61494.5, 125635]",39.5,37.4,40.8,2.73,61.5,64.84977289,4.925163106,152.3,"SomeCol18_24",9.3,22.8,"PrivateCoverage","77to90"
"253",317.6,86419,153511,9.6,58.62772049,"(61494.5, 125635]",36,35.9,36.2,2.21,44.1,36.21615156,6.214827502,135.4,"BachDeg18_24",14.4,29.8,"PrivateCoverage","Lt77"
"254",265.7,34099,17141,21.8,408.3775742,"[22640, 34218.1]",41.8,39.7,43.7,2.22,46.2,40.54159109,3.86837478,226.6,"HS18_24",10.4,16.1,"PrivateCoverage","77to90"
"255",578.2,38331,6618,17.2,0,"(37413.8, 40362.7]",33.8,33.6,34.3,2.26,48.1,45.92619657,11.88769415,240.8,"HS18_24",0.5,11,"PrivateCoverage","90to95"
"256",718.9,45890,46597,25.9,364.8303539,"(45201, 48021.6]",29.8,29.3,30.3,0.0239,30.1,30.49233889,2.753790712,178.2,"HS18_24",4.9,23.3,"PrivateCoverage","Lt77"
"257",458.3,66625,235429,9.8,46.72321592,"(61494.5, 125635]",36.5,35,38.2,2.75,52.5,54.73147035,5.746827092,182.2,"HS18_24",12.2,18.8,"PrivateCoverage","Lt77"
"258",493.6,52355,17820,11.5,0,"(51046.4, 54545.6]",40,37.7,43.5,2.44,47.4,42.69631298,3.664122137,159.3,"HS18_24",14.1,13.7,"PrivateCoverage","77to90"
"259",539,33646,42082,23.6,356.4469369,"[22640, 34218.1]",41.8,38.3,44.5,2.2,38.7,33.34770192,3.236583838,207.4,"SomeCol18_24",13.7,11.3,"PrivateCoverage","Lt77"
"260",447.7,125635,13892,3.2,0,"(61494.5, 125635]",37.7,37.1,38.6,2.57,55.3,53.27138986,3.066180935,137.6,"BachDeg18_24",4.1,34.4,"PrivateCoverage","77to90"
"261",468,38583,8490,22.5,0,"(37413.8, 40362.7]",38,35.2,40.3,2.41,34.9,30.84274544,4.927099045,221.7,"NoHS18_24",31.3,16.1,"PrivateCoverage","Lt77"
"262",566.3,51195,28118,16.8,1280.318657,"(51046.4, 54545.6]",29.4,29.5,29.3,2.46,33.7,34.21626984,4.269052202,180.3,"HS18_24",2.6,21.2,"PrivateCoverage","Lt77"
"263",491.9,47615,136454,15.2,168.5549709,"(45201, 48021.6]",35.4,33.3,38,2.51,41,39.69588213,4.72938218,190.3,"HS18_24",8.8,14.9,"PrivateCoverage","Lt77"
"264",591.1,38541,52538,28.3,57.10152651,"(37413.8, 40362.7]",23.5,24.5,22.8,2.69,28.7,34.66999817,2.564793362,150.5,"HS18_24",2.9,20.6,"PrivateCoverage","77to90"
"265",547.6,40122,22378,19.5,0,"(37413.8, 40362.7]",36.9,34.9,38.1,2.53,35.3,30.50769584,5.969289827,244.9,"HS18_24",31.5,8.1,"PrivateCoverage","Lt77"
"266",495,40065,79812,25,388.41277,"(37413.8, 40362.7]",28.7,27,30.4,2.37,35.6,37.78393158,5.96087761,194.5,"HS18_24",5.4,19.9,"PrivateCoverage","Lt77"
"267",364.1,72510,41764,9.8,0,"(61494.5, 125635]",33.3,32.2,34.1,3.27,53.3,56.91305397,6.93416809,155.2,"HS18_24",21.6,17.6,"PrivateCoverage","Lt77"
"268",457.2,48440,182385,16.7,159.0043041,"(48021.6, 51046.4]",32.8,31.2,34.4,2.5,41.1,38.42890855,5.236698785,191.9,"HS18_24",9.4,15,"PrivateCoverage","Lt77"
"269",480.5,42567,246393,23.4,523.5538347,"(40362.7, 42724.4]",30,28.4,32.4,2.53,34.1,34.30754208,6.373340936,193.6,"HS18_24",6.9,15.6,"PrivateCoverage","Lt77"
"270",461,31620,3939,21.6,3046.458492,"[22640, 34218.1]",39.3,44.3,37,2.21,43.1,32.64161526,3.938223938,197.3,"NoHS18_24",25.3,14.3,"PrivateCoverage","77to90"
"271",651.3,32749,32477,25.8,0,"[22640, 34218.1]",39.5,37.3,41.1,2.44,29.5,27.0092947,4.372408594,224.4,"HS18_24",14.3,9.2,"PrivateCoverage","Lt77"
"272",441.3,84213,12059,5.9,0,"(61494.5, 125635]",43.8,42.8,45.2,2.59,60.3,62.60232658,4.361370717,159.2,"HS18_24",15.3,22.4,"PrivateCoverage","90to95"
"273",473.2,43045,96201,18.3,187.1082421,"(42724.4, 45201]",34.9,32.9,36.7,2.54,37.8,35.93873276,5.954956101,218.1,"HS18_24",12.1,13.3,"PrivateCoverage","Lt77"
"274",463.1,34267,17403,32.4,0,"(34218.1, 37413.8]",22.3,22.4,22.3,2.57,25.3,31.13018076,1.039129729,193.1,"HS18_24",1.7,20.7,"PrivateCoverage","77to90"
"275",475.4,42074,220289,25,122.5662652,"(40362.7, 42724.4]",32.9,32.2,33.7,2.33,26.2,23.88562781,4.888983425,200.2,"HS18_24",10.7,21.9,"PrivateCoverage","Lt77"
"276",512.4,40735,99897,20.4,430.4433567,"(40362.7, 42724.4]",38,36,40.1,2.29,38.7,33.55903312,6.673085779,201.2,"HS18_24",14.2,14.8,"PrivateCoverage","Lt77"
"277",511.5,54195,25432,10.2,432.5259516,"(51046.4, 54545.6]",40.5,40.1,40.9,2.29,47.3,46.2518666,4.609250399,186.6,"SomeCol18_24",7,17.1,"PrivateCoverage","77to90"
